date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:44:23	56679/56679	---M--	200	added ('OK')	image/png	etag:%22b9348be553ef25b6e3a7ac8998edb678%22	https://cpimg.tistatic.com/08116485/b/9/Crankshaft-Grinding-Machine.png	C:/My%20Web%20Sites/micron/cpimg.tistatic.com/08116485/b/9/Crankshaft-Grinding-Machine.png	(from https://www.micronin.com/)
22:44:31	275196/275196	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:14:30%20GMT	https://www.micronin.com/contact-us.html?ID_136848_1008_8116485=1	C:/My%20Web%20Sites/micron/www.micronin.com/contact-us90d4.html	(from https://www.micronin.com/)
22:44:31	23329/23329	---M--	200	added ('OK')	image/jpeg	etag:W/%225b21-KATSu8MlfYYoEa35HmisFb3JplM%22	https://cpimg.tistatic.com/08116479/b/4/Connecting-Rod-Boring-Machine.jpg	C:/My%20Web%20Sites/micron/cpimg.tistatic.com/08116479/b/4/Connecting-Rod-Boring-Machine.jpg	(from https://www.micronin.com/)
22:44:39	275182/275182	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:14:38%20GMT	https://www.micronin.com/contact-us.html?ID_136848_545_8116479=1	C:/My%20Web%20Sites/micron/www.micronin.com/contact-usf6d3.html	(from https://www.micronin.com/)
22:44:40	83570/83570	---M--	200	added ('OK')	image/png	etag:%22a445ba64e25d55421a6552a89ac07778%22	https://cpimg.tistatic.com/08116488/b/6/Surface-Grinding-Cum-Milling-Machine.png	C:/My%20Web%20Sites/micron/cpimg.tistatic.com/08116488/b/6/Surface-Grinding-Cum-Milling-Machine.png	(from https://www.micronin.com/)
22:44:51	275178/275178	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:14:50%20GMT	https://www.micronin.com/contact-us.html?ID_136848_1008_8116488=1	C:/My%20Web%20Sites/micron/www.micronin.com/contact-us9400.html	(from https://www.micronin.com/)
22:44:52	28490/28490	---M--	200	added ('OK')	image/jpeg	etag:W/%226f4a-9snJi19Vb3bh5hKNrxK6fzOGKsw%22	https://cpimg.tistatic.com/08116473/b/4/VC555-Valve-Seat-Leakage-Vacuum-Tester.jpg	C:/My%20Web%20Sites/micron/cpimg.tistatic.com/08116473/b/4/VC555-Valve-Seat-Leakage-Vacuum-Tester.jpg	(from https://www.micronin.com/)
22:44:58	275168/275168	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:14:57%20GMT	https://www.micronin.com/contact-us.html?ID_136848_1573_8116473=1	C:/My%20Web%20Sites/micron/www.micronin.com/contact-us3e79.html	(from https://www.micronin.com/)
22:44:58	12091/12091	---M--	200	added ('OK')	image/jpeg	etag:W/%222f3b-39KnQ1w6S6J/j4h9WjASUExLA8s%22	https://cpimg.tistatic.com/08116459/b/4/Cylinder-Head-Valve-Lapping.jpg	C:/My%20Web%20Sites/micron/cpimg.tistatic.com/08116459/b/4/Cylinder-Head-Valve-Lapping.jpg	(from https://www.micronin.com/)
22:45:10	275182/275182	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:15:08%20GMT	https://www.micronin.com/contact-us.html?ID_136848_1042_8116459=1	C:/My%20Web%20Sites/micron/www.micronin.com/contact-usb81c.html	(from https://www.micronin.com/)
22:45:10	645/645	---M--	200	added ('OK')	image/png	etag:%226d3970f5e745e2e27ec820a093cf11fb%22	https://tiimg.tistatic.com/catalogs/template140224/add-icon.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/catalogs/template140224/add-icon.png	(from https://www.micronin.com/)
22:45:10	538/538	---M--	200	added ('OK')	image/png	etag:%22cc302c88d36349343ef89711e91aeb2e%22	https://tiimg.tistatic.com/catalogs/template140224/key-icon.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/catalogs/template140224/key-icon.png	(from https://www.micronin.com/)
22:45:10	18716/18716	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:56%20GMT	https://st.tistatic.com/ver9438/js/utils/tooltip/wz_tooltip.js	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/js/utils/tooltip/wz_tooltip.js	(from https://www.micronin.com/)
22:45:11	4360/4360	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:56%20GMT	https://st.tistatic.com/ver9438/js/utils/tooltip/tip_balloon.js	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/js/utils/tooltip/tip_balloon.js	(from https://www.micronin.com/)
22:45:11	522/522	---M--	200	added ('OK')	image/png	etag:%229693068dcccf9911756fce4b2f0bbea1%22	https://tiimg.tistatic.com/catalogs/template140224/inquiry-icon.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/catalogs/template140224/inquiry-icon.png	(from https://www.micronin.com/)
22:45:13	16537/16537	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:15:12%20GMT	https://www.micronin.com/utils/sms_now.html?id=ID__5015814__2098948__CATALOG__1621__Catalogs	C:/My%20Web%20Sites/micron/www.micronin.com/utils/sms_nowa57a.html	(from https://www.micronin.com/)
22:45:14	613/613	---M--	200	added ('OK')	image/png	etag:%220b5654ba5af7cb13cd0b728300941ef5%22	https://tiimg.tistatic.com/catalogs/template140224/email.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/catalogs/template140224/email.png	(from https://www.micronin.com/)
22:45:14	531/531	---M--	200	added ('OK')	image/png	etag:%228706a87f2e6dd63f88eb305fc6f00b78%22	https://tiimg.tistatic.com/catalogs/template140224/call.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/catalogs/template140224/call.png	(from https://www.micronin.com/)
22:45:21	244427/244427	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:15:20%20GMT	https://www.micronin.com/sitemap.html	C:/My%20Web%20Sites/micron/www.micronin.com/sitemap.html	(from https://www.micronin.com/)
22:45:22	2392/2392	---M--	200	added ('OK')	image/jpeg	etag:W/%22958-Dt0jO1qTtYJZ8Ykd8I7v2p7WFAQ%22	https://tiimg.tistatic.com/new_website1/tradeindiamember.gif	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/new_website1/tradeindiamember.jpg	(from https://www.micronin.com/)
22:45:22	86677/86677	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215295-LegDYO2Gdc/kK2fnmhiG5FPoKqY%22	https://tiimg.tistatic.com/catalogs/js/140224/theme.js	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/catalogs/js/140224/theme.js	(from https://www.micronin.com/)
22:45:22	586/586	---M--	200	added ('OK')	image/png	etag:%22f243de45819b2500e57d31f16868ef0f%22	https://tiimg.tistatic.com/fm/6673643/up.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/fm/6673643/up.png	(from https://www.micronin.com/)
22:45:22	23292/23292	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:55%20GMT	https://st.tistatic.com/ver9438/js/tradeindia/design2017/intlTelInput.js	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/js/tradeindia/design2017/intlTelInput.js	(from https://www.micronin.com/)
22:45:22	24067/24067	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:55%20GMT	https://st.tistatic.com/ver9438/js/payments/jquery.validate.js	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/js/payments/jquery.validate.js	(from https://www.micronin.com/)
22:45:22	9439/9439	---MCZ	200	added ('OK')	text/css	date:Tue,%2026%20Nov%202024%2011:00:17%20GMT	https://st.tistatic.com/ver9438/css/catalog/request_a_callback.css	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/css/catalog/request_a_callback.css	(from https://www.micronin.com/)
22:45:28	2090/2090	---M--	200	added ('OK')	image/jpeg	etag:W/%2282a-WbJeJGGjCz1raIJliCdT5+oE7k4%22	https://tiimg.tistatic.com/new_website1/catalogs/common-icons/Arrow.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/new_website1/catalogs/common-icons/Arrow.jpg	(from https://www.micronin.com/)
22:45:28	4315/4315	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2017:15:27%20GMT	https://www.micronin.com/component/utils/attachment_popup.html?section=rfi_136848&lang=	C:/My%20Web%20Sites/micron/www.micronin.com/component/utils/attachment_popup4e3e.html	(from https://www.micronin.com/)
22:45:29	35583/35583	---M--	200	added ('OK')	image/png	etag:W/%228aff-FItYgjT9BoSwG5RfUjh2ih3UoiA%22	https://tiimg.tistatic.com/new_website1/ti-design-2017/images/flags/flags.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/new_website1/ti-design-2017/images/flags/flags.png	(from https://st.tistatic.com/ver9438/css/tradeindia/design2017/intlTelInput.css)
22:45:29	103700/103700	---M--	200	added ('OK')	image/png	etag:%22e4dd9b1ea8213dd29a4f0e2ae659696d%22	https://tiimg.tistatic.com/new_website1/ti-design-2017/images/flags/flags@2x.png	C:/My%20Web%20Sites/micron/tiimg.tistatic.com/new_website1/ti-design-2017/images/flags/flags@2x.png	(from https://st.tistatic.com/ver9438/css/tradeindia/design2017/intlTelInput.css)
22:45:29	325/325	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:29	324/324	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:29	323/323	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:30	265/265	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:30	393/393	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:30	390/390	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:30	7025/7025	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_222222_256x240.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:31	7090/7090	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_454545_256x240.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:31	4676/4676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:31	4676/4676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:31	7111/7111	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/micron/st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/images/ui-icons_888888_256x240.png	(from https://st.tistatic.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css)
22:45:32	21274/21274	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9438/css/tradeindia/design2017/intlTelInput.css	C:/My%20Web%20Sites/micron/orig-st-gce.tradeindia.com/ver9438/css/tradeindia/design2017/intlTelInput.css	(from https://www.micronin.com/company-profile.html)
22:45:32	7712/7712	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:55%20GMT	https://orig-st-gce.tradeindia.com/ver9438/js/mobile_site/search.js	C:/My%20Web%20Sites/micron/orig-st-gce.tradeindia.com/ver9438/js/mobile_site/search.js	(from https://www.micronin.com/company-profile.html)
22:45:33	210902/210902	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:55%20GMT	https://orig-st-gce.tradeindia.com/ver9438/js/utils/jquery-ui/js/jquery_ui_main.js	C:/My%20Web%20Sites/micron/orig-st-gce.tradeindia.com/ver9438/js/utils/jquery-ui/js/jquery_ui_main.js	(from https://www.micronin.com/company-profile.html)
22:45:33	31286/31286	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css	C:/My%20Web%20Sites/micron/orig-st-gce.tradeindia.com/ver9438/bower_components/jquery-ui/themes/smoothness/jquery-ui.min.css	(from https://www.micronin.com/company-profile.html)
22:45:33	41330/41330	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Aug%202022%2011:26:55%20GMT	https://orig-st-gce.tradeindia.com/ver9438/js/catalog/slick.min.js	C:/My%20Web%20Sites/micron/orig-st-gce.tradeindia.com/ver9438/js/catalog/slick.min.js	(from https://www.micronin.com/company-profile.html)
22:45:34	1776/1776	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Aug%202022%2011:26:54%20GMT	https://orig-st-gce.tradeindia.com/ver9438/css/catalog/slick.css	C:/My%20Web%20Sites/micron/orig-st-gce.tradeindia.com/ver9438/css/catalog/slick.css	(from https://www.micronin.com/company-profile.html)
22:45:34	140/140	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2010:35:24%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template108581/cate-icon.png	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/catalogs/template108581/cate-icon.png	(from https://www.micronin.com/company-profile.html)
22:45:35	1246/1246	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2010:35:24%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template108581/enquiry_bg.jpg	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/catalogs/template108581/enquiry_bg.jpg	(from https://www.micronin.com/company-profile.html)
22:45:35	9929/9929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2011:05:50%20GMT	https://orig-img-gce.tradeindia.com/images/l/4/logo_136848.jpg	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/images/l/4/logo_136848.jpg	(from https://www.micronin.com/company-profile.html)
22:45:35	593/593	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2005:27:08%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template140224/go.png	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/catalogs/template140224/go.png	(from https://www.micronin.com/company-profile.html)
22:45:36	930/930	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Mar%202023%2005:31:32%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template140224/call2.png	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/catalogs/template140224/call2.png	(from https://www.micronin.com/company-profile.html)
22:45:36	0/-1	---M--	302	error ('')			https://www.micronin.com/utils/set_language.html?lang=en&key=catalog_136848&return_url=	C:/My%20Web%20Sites/micron/www.micronin.com/utils/set_language.8aa13a.delayed	(from https://www.micronin.com/company-profile.html)
22:45:36	852/852	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2010:03:58%20GMT	https://orig-img-gce.tradeindia.com/new_website1/common/lang/en.jpg	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/new_website1/common/lang/en.jpg	(from https://www.micronin.com/company-profile.html)
22:45:36	0/-1	---M--	302	error ('')			https://www.micronin.com/utils/set_language.html?lang=es&key=catalog_136848&return_url=	C:/My%20Web%20Sites/micron/www.micronin.com/utils/set_language.8cacfc.delayed	(from https://www.micronin.com/company-profile.html)
22:45:37	692/692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2010:03:58%20GMT	https://orig-img-gce.tradeindia.com/new_website1/common/lang/es.jpg	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/new_website1/common/lang/es.jpg	(from https://www.micronin.com/company-profile.html)
22:45:37	0/-1	---M--	302	error ('')			https://www.micronin.com/utils/set_language.html?lang=fr&key=catalog_136848&return_url=	C:/My%20Web%20Sites/micron/www.micronin.com/utils/set_language.8ea211.delayed	(from https://www.micronin.com/company-profile.html)
22:45:37	667/667	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2010:03:58%20GMT	https://orig-img-gce.tradeindia.com/new_website1/common/lang/fr.jpg	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/new_website1/common/lang/fr.jpg	(from https://www.micronin.com/company-profile.html)
22:45:37	0/-1	---M--	302	error ('')			https://www.micronin.com/utils/set_language.html?lang=de&key=catalog_136848&return_url=	C:/My%20Web%20Sites/micron/www.micronin.com/utils/set_language.90d7a3.delayed	(from https://www.micronin.com/company-profile.html)
22:45:37	697/697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2010:03:58%20GMT	https://orig-img-gce.tradeindia.com/new_website1/common/lang/de.jpg	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/new_website1/common/lang/de.jpg	(from https://www.micronin.com/company-profile.html)
22:45:37	0/-1	---M--	302	error ('')			https://www.micronin.com/utils/set_language.html?lang=it&key=catalog_136848&return_url=	C:/My%20Web%20Sites/micron/www.micronin.com/utils/set_language.92e9b8.delayed	(from https://www.micronin.com/company-profile.html)
22:45:38	697/697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202017%2010:03:59%20GMT	https://orig-img-gce.tradeindia.com/new_website1/common/lang/it.jpg	C:/My%20Web%20Sites/micron/orig-img-gce.tradeindia.com/new_website1/common/lang/it.jpg	(from https://www.micronin.com/company-profile.html)
